content_id,content,价格,内饰,动力,外观,安全性,操控,油耗,空间,舒适性,配置
xrazgj57t6VuCT24,XV后排空间不小，因为牺牲了后备箱，所以后备箱就特别小了！   ,9,9,9,9,9,9,9,0,9,9
xseKJFfugUOkD9Z6,我的车没有注意有这个声音，开空调压缩机和鼓风机开始工作，排查是不是鼓风机声音也很简单，将风量逐渐加大再看哪个声音是不是随之变大。个人意见供参考，必要时四儿子排查。,9,9,9,9,9,9,9,9,0,9
xsvBkCXdK6c0ot5p,哎，上2.5要把牙咬碎了....这个级别实在找不出第二款这么全面的车了。crv /rav4 / 途观....一堆下了泥地就趴窝的样子货。跑个陕甘川西藏东北啥的，实在没有安全感。准备用一个suv这几年把全国跑一圈，这价格区间，是不是也只有森林人合适了   ,0,9,9,9,9,9,9,9,9,9
xtBWVnXSLgbHNGQp,我现在上下班9.6左右。轻柔开8.5左右,9,9,9,9,9,9,0,9,9,9
xtDLVbYy705aSRzO,跟里面的隔音板卡扣有关，你可以发动机盖打开看看卡扣位置,9,9,0,9,9,9,9,9,9,9
xuhRoK9W4z6bGDr2,12款的回复，跑高速长途机油有损耗，属工况消耗，能接受。市内走走停停没大的损耗！完毕,9,9,0,9,9,9,9,9,9,9
xvD4CjUOnu5rlt08,没有什么事儿的，拉手刹行驶会加速刹车盘刹车片磨损，并且动力不够，但几百米没有什么影响。,9,9,-1,9,0,9,9,9,9,9
xwR439KDW71Umaet,拿着去汽配市场找找，应该有合适的，另外4S订货也可以定，如果不想麻烦可以加装一套，刹车油门离合三个踏板垫，加装的应该很多,9,9,9,9,0,9,9,9,9,9
xwZmoGKSNJHprXct,我的A与B的显示都低于6.8以，平均日行230公里以上，除了遇红灯基本不用踩刹车。你敢跟我比不？,9,9,9,9,1,9,9,9,9,9
xwey2imzTHdlKp0f,难道用发动机制动不好吗？   ,9,9,0,9,9,9,9,9,9,9
xyz50VG3CRDBhW9w,那是肯定的，顶，教室前后减震都有的，这个，是减震和车身的那个一个缓冲的作用。,9,9,9,9,9,9,9,9,1,9
xzHLW1JkIiuMbe8Y,车走过，车尾形成个真空区，没有后备箱的车就直接搂玻璃上了，所以掀背车和SUV要有后雨刷，一般的三厢轿车不需要。,9,9,9,0,9,9,9,0,9,9
xzIdmSbP4Jl5UiHR,不错了，我的指导价优惠五千，送了前置雷达，贴膜,9,9,9,9,9,9,9,9,9,0
xzMQKGRqCvbSIpUt,金属异响，要预约。我周一约周五还得周四再约,9,9,9,9,9,9,9,9,0,9
y0wrR3NCPbIjBDlu,不过我倒觉得森林人的外观有个性，轮廓分明，只是内饰比森林人好太多了。,9,0,9,0,9,9,9,9,9,9
y1GeW8jgAv0Z6rMo,我的16款2．5是不开空调特别抖，开了空调转数高了好一点,9,9,9,9,9,9,9,9,-1,9
y1p8AI6ENQKJlzxO,15这个价格如果精品车况，值,1,9,9,9,9,9,9,9,9,9
y2TvkOwxbEqiupPC,4s店推销的改装件，装在方向盘左边那个钢琴漆的条那边的，可以显示胎压，冷却液温度等信息,9,9,9,9,9,0,9,9,9,9
y3TrFQB9abG8c5Xl,还可以吧，平时不爱开快车，追求动力还是要2.5的,9,9,0,9,9,9,9,9,9,9
y43wljfpeH1GUPvD,16森四儿子还担心机油消耗大吗？    ,9,9,0,9,9,9,9,9,9,9
y4fZXwLmnsaKhWUd,国外好多可以选装，国内只有固定配置。但是能配上一些安全附助还是好。,9,9,9,9,0,9,9,9,9,0
y4jTPdk8GnKVLwpJ,这个胎实际使用感觉怎么样？胎噪，油耗如何？详细说一下体验。,9,9,9,9,9,9,0,9,0,9
y52jlpXwzWrkQZhJ,AT油耗上升不到1个，相比于带来的安全感还是值得的。,9,9,9,9,9,9,0,9,9,9
y59YU8l6gJaS2RdC,全车膜，侧踏板，6次常规小保养，现金优惠7000    ,0,9,9,9,9,9,9,9,9,9
y5DcYiI2eBMzVrwX,应该是发动机的震动变大了，可以去调一下发动机的一个什么角度，应该能解决,9,9,0,9,9,9,9,9,9,9
y5Drn6AXdzJZQYwo,怎么比？只有变速箱可以比。其它就算了吧！哦，还要价格。,0,9,9,9,9,9,9,9,9,9
y5KDQI082VxMJUje,两驱的吧？四驱没有这么大优惠    ,0,9,9,9,9,9,9,9,9,9
y5VeWDqAtRG0HPvg,换的后减震器怎样？是不是翻新件耐不耐用？舒适性怎么样？,9,9,9,9,9,9,9,9,0,9
y5ijWPxgpTB4qUmv,MD侧面没有镀铬装饰条看着真舒服,9,9,9,1,9,9,9,9,9,9
y632dkQztBEXuhDn,我也是看中指南者2.4， 发动机问题使我放弃，快速转为森林人2.5， 感到庆幸。,9,9,0,9,9,9,9,9,9,9
y6Nl1DwAHzWUc7B3,好像是在导航状态下，导航声音发声时调音量，就可以单独调整导航音量。,9,9,9,9,9,9,9,9,9,0
y6oYLqIEV3euJWK2,我的09款2.5T老森在市区，国道跑油耗13个多，,9,9,9,9,9,9,0,9,9,9
y6sk5v8qFgxLKWJT,不知道价钱和牌子，只是在微信上看到4s的推荐，我换了800一对的前led雾灯。   ,0,9,9,9,9,9,9,9,9,9
y735QUAG12Fqro0K,是不是二手车过了七年，检车次数就增多了，懂车的人都说七八年的老斯巴鲁发动机都比现在的国产发动机耐开，开个六七十万公里没啥事，真不知道该怎么换车了    ,9,9,0,9,9,9,9,9,9,9
y7ZrgkzpKfBmSJ49,两车区别真的不大…斯巴鲁的中级车底盘调教跟紧凑没太大区别！不着急就等新平台的森，要是今年买 建议你看看其他品牌吧 对比下    ,9,9,9,9,9,0,9,9,9,9
y7dhiboKaO8QemGU,cvt耐操吗？必竞匹配的是全时四驱。想想吧。,9,9,9,9,9,0,9,9,9,9
y8CtdDRU29PpFXOB,一套系统就已经老火了，还加一套系统，另外楼兰车大是大，被混动系统侵占太多空间，建议不如上奇骏,9,9,9,9,9,9,9,0,9,9
y9JfDLpMGSYQgTRq,排量优先，主动安全在于动力。,9,9,0,9,9,9,9,9,9,9
y9MvD0jEJLX4Fgew,GLC动力与配置并不差，相反在一线品牌里是数一数二的，x3Q5绝对相差很远。只是试了一下，前排感觉比486窄很多，后排也一样。,9,9,1,9,9,9,9,9,9,1
y9diW3mqwMAcNaGI,哦，高速会不会消耗发动机的多数输出    ,9,9,0,9,9,9,9,9,9,9
y9hQFZg7kdICbmXY,这和跑多少公里没关系！出故障才会冒蓝烟，日常的机油消耗是不会冒蓝烟的，你这车要修了。    ,9,9,0,9,9,9,9,9,9,9
y9iR3htAonPGJ7aE,先把变速箱链条和正时链条整明白，再TM出来秀下限。,9,9,0,9,9,9,9,9,9,9
yAcLenCbS0t6piFE,以前经常开姐姐家的xv，现在我家买了森林人。森林人视野更好，空间大，座椅高，车重比xv重100多公斤。两款车都好开，容易上手，但自己更偏爱森林人，最好还是买2.5排量。,9,9,9,9,9,9,9,0,9,9
yAh3ai2mUfLbt5Hu,仪表盘右边小圆柱，导航屏上面的小屏，平均油耗，续航里程，瞬时油耗等等，循环显示的。,9,9,9,9,9,9,0,9,9,0
yBM3h8UfcDLmeHYO,老铁，我也在考虑这车！您这车油耗怎么样,9,9,9,9,9,9,0,9,9,9
yBPEiLw8QOA7XhsU,双方要共同致力于减少梅方的贸易逆差啊！放心吧庞大会把价格“搞好”的,0,9,9,9,9,9,9,9,9,9
yBQWTX7qRmvVKnbg,改发动机改变速箱，这手术大了,9,9,0,9,9,9,9,9,9,9
yBczdNFpVAGXfJgj,原来我也想买发现神行的，觉得外观好看，品牌过硬。但据反映小毛病多，而且比森林人贵不少，最低配置根本看不上眼，全时四驱也不如森林人。所以实惠点还是森林人，要地道点的路虎得顶配级别的，这价格就差别大了。,9,9,9,1,9,9,9,9,9,-1
yBvHNLIgFZ8p1oO4,我想知道有没有后排出风口,9,9,9,9,9,9,9,9,9,0
yCJg1H2WIcUZed0M,看你喜欢哪个外观了 特装只有棕色内饰 尊贵有黑内,9,0,9,0,9,9,9,9,9,9
yCbY8gDZGqIfQNrS,如果到港后换装棕色座椅及其它棕皮内饰，额外的成本可想而知，我觉得商家以利益为先，可能性不大。    ,9,0,9,9,9,9,9,9,9,9
yDKBGCLv9Sg5lU4r,而且还有一点森林人在美国是这张表格内起售价格第二低的车（最低的是自由侠，这张表翻译错误，把19位的自由侠翻译成了自由光了），卖那么低也就排行第十，想想为什么吧,0,9,9,9,9,9,9,9,9,9
yDMnb6ueKY3gvkZF,2.5低配—2.5豪华导航版或丰田RAV4、本田CRV、三菱欧蓝德、马自达CX—5都不错。森林人性价比不高，二手车保值率低。,9,9,9,9,9,9,9,9,9,0
yFL4awOh7QMosZ2i,楼主帖子好像在指南者也发过。 我回复了一下我的看法。后排空间两车本差别没这么大，但指南者后排座椅特别宽，因此后排空间指南者显得更小。对越野有个硬指标攀爬比，两者攀爬比无法比较，还有接近角离去角指南者大， 其余森林人完胜。森林人的攀爬能力也不错，有测试资料说极限是35度，我试驾过33度土坡，不用冲坡就上顶了。,9,9,1,9,9,9,9,0,9,9
yFbg5REA9XdhCeOI,家里迈腾在辽中野地里冻一晚上，第二天暖车5分钟也是1700转，走起来瞬时油耗99.9l，变速箱2800转升2档就不再升档了。    ,9,9,9,9,9,9,0,9,9,9
yFqVuv5J2cwmHA40,反正内饰做工像十几万的车，或者可以说不如。,9,-1,9,9,9,9,9,9,9,9
yH8ZD7TEoaP0pLIn,我自己买的保险，拿到的价格是你的一半。我已经上好牌。（4S系统的保险是10100，最多给85折）   ,0,9,9,9,9,9,9,9,9,9
yHQiJh0Ox3GE8kLr,高速上开好导航，没测速的路段拉拉不就好了。,9,9,9,9,9,9,9,9,9,0
yHlNSmfwI70qnATz,咱俩差不多啊，一年一万，我的车刹车也是头段响，4s说换新的也一样,9,9,9,9,0,9,9,9,9,9
yIGuj1lcBnaXbSqm,质量无问题，做工不好，给人一种很廉价的感觉，开起来没厚重感 ，空间对比GLE有惊喜，视野无敌。我现在跑了近7万公里4年，处理正常保养就换了一对雨刷，还有就是被人砸了一次玻璃   ,9,9,9,9,9,9,9,0,9,9
yInaJTVBjF1WAdbQ,就冲新平台的车架钢性提高40%，其他看还能出个后排出风口么！,9,9,9,9,9,9,9,9,9,0
yJSBANHoMi1lWer3,指南者普遍都说起步肉，欧兰德越野不够森林人好，个人推荐森林人，操控性好，全时四驱。,9,9,-1,9,9,1,9,9,9,9
yKF2WYaSJ64uCAqG,以2.5为例，功率有提升到135，马力也提升了几匹。而且改直喷了。据说应该和现在的2.5差不多价格，因为关税下调的原因。我也在等sgp,0,9,0,9,9,9,9,9,9,9
yKctlepSPDMRiIg1,2.0够用，2.5好用。猛与不猛就是一个感受，这感受因人而异。说个近乎抬杠的话，总骑自行车的骑电瓶都觉得猛，开不快的新手开捷达觉得挺猛，开大排量的人2.5都觉得肉，鄙人就是觉得选车就应当排量优先。,9,9,0,9,9,9,9,9,9,9
yLHmgl5XW98oZ7Mi,买菜车到是真的，其他烧机油、座椅开裂我没遇到。,9,-1,9,9,9,9,9,9,9,9
yLTGMxgQad13Zt72,新平台，可能会好一点，但就外观，无所谓,9,9,9,0,9,9,9,9,9,9
yLnstPWuOTZlUdjb,我是三线小城市，平时上下班都是高架，而且我上下班时间自由，都错过高峰期，所以速度还可以。   ,9,9,0,9,9,9,9,9,9,9
yMrhjOL54nldtvN2,我去年11月提的车2.0，现在一万公里，油耗稳定在8.0到8.2，偶尔周末跑高速，拉到高速上遛一下就好了,9,9,9,9,9,9,1,9,9,9
yOVP0Qariu3DdJ8e,楼主真牛，下回灭灭欧兰德吧，这个比森林人操控牛逼多了,9,9,9,9,9,1,9,9,9,9
yP8eYrLHWK6NGXZt,哈，又是雪铁龙世嘉，我也被雪铁龙世嘉“亲”过屁股，损失后保险杠及雷达一个2000多元，雪铁龙世嘉头烂了7000多元。,9,9,9,9,9,9,9,9,9,0
yPhd6XbgKaq8rimD,14款经常跑高速是烧机油的,9,9,-1,9,9,9,9,9,9,9
yPiWV7hcoNX84r6R,肯定不正常，按理与机油无关；有可能是爆震或机脚坏、螺丝松了…等，最好进汽修厂检查一下为好！,9,9,0,9,9,9,9,9,9,9
yQ9YSaFvGMmlxwP0,一千公里需要检查一下底盘，有无漏油迹象等等，自动大灯太过灵敏可以调节灵敏度，希望可以帮到你,9,9,9,9,9,0,9,9,9,9
yQ9tXYldmBSILouE,多完美的上下班距离，多完美的油耗，啊，不，是逆天    ,9,9,9,9,9,9,0,9,9,9
yQiBqacsDVYfujIh,难道方向盘庞大也给简配了，换掉了？,9,9,9,9,9,-1,9,9,9,9
yQwLlDRh0fY2UsdH,内饰配置方面怎样手刹后排出风口棒棒糖钥匙这些怎么样了,9,0,9,9,9,9,9,0,9,0
yRGTq2NMUfEosItD,2.0凑合着开呗。油耗没有优势，起步窜，一般车比不了。四驱车安全性高很多。,9,9,9,9,1,9,-1,9,9,9
yRH0DlkW18BvaQNE,实际体验，四儿子建议我用的5-30（德国马驰宝）。夏天用5-30不错，油温明显比0-20低，发动机声音也比0-20好；但冬季用5-30发动机声音变大；油耗没什么变化。,9,9,1,9,9,9,0,9,9,9
yS9UIh3HRlL8cAdC,论操控你不对比宝马，却你摆出来那些哪辆有？,9,9,9,9,9,0,9,9,9,9
ySGIROzVldiFYM3T,噪音有二种。一是胎噪，在轮眉要一下隔音。二是风噪，风噪有很多地方最重要的是大灯上面有条缝，可在网上再大D的胶条把引擎盖贴上，风噪小很多。（一般我不说的）,9,9,9,9,9,9,9,9,0,9
yTBz70tRd8o2mrIF,底盘加强件，就跟咱们蹲马步一个道理，让底盘扎实，不要告诉我你没听说过，加强件有很多种，引擎室撑杆，下井架，拉杆，狗腿等等，高端一点的宝马奥迪等性能车，原车是自带的，森林人原厂也有，就是比较贵了，上万吧。说到加强件的作用还是挺明显的，我的另一辆迈腾旅行车装了后车体整体性好很多，承载式车身都会存在刚性不够的可能，看个人需求，    ,9,9,9,9,9,0,9,9,9,9
yTLE9SRDJkbqPKr8,加重发动机负载，用久了烧机油,9,9,0,9,9,9,9,9,9,9
yU6HxAzoqrlE4Suh,我也是在等新款后排的出风口设计，至于新平台啥的，也不是很在意！19款取消2.0自吸，全系2.5价格区间应该会提升吧！    ,0,9,9,9,9,9,9,9,9,9
yULK2uiO3G4Tzowx,我不是怕烧机油，我是担心他们给我多加这么多机油会不会对发动机不好！    ,9,9,0,9,9,9,9,9,9,9
yUMsnpofZeSxdTAB,主要是森林人的轮胎抓地力不强。我后来听别的群友，改了钢喉、换刹车油，效果很好；后来轮胎（同规格，但是抓地力好些）也换了，现在刹车效果很满意。,9,9,9,9,-1,9,9,9,9,9
yUiA891cK6oZwxv4,我开了8000公里，但我估计加速不会很快。,9,9,-1,9,9,9,9,9,9,9
yV3zo6XAWFvfup9t,那我换过刹车片 过几天就又开始响了   ,9,9,9,9,9,-1,9,9,9,9
yXCNRcgbYlx0trSj,4s1万一换 自己网上买了自己换 店里价格太高,0,9,9,9,9,9,9,9,9,9
yXYNF1smSrGVDoLK,不知道哪里有刹车改装件，往右边加宽一点就顺脚很多,9,9,9,9,0,9,9,9,9,9
yXkgeW95p2qBEHMa,开几天卖的话CRV.论性能，操控，防撞钢梁选森林人。,9,9,9,9,9,0,9,9,9,9
yXwnWZMxqYS8uV6O,我这个十万以后不烧了，十月份跑了七千多，来回都是长时间高速，一天一千多那种，机油没问题，具体原因不详。总之，现在出门跑长途不用为机油的事担心了,9,9,0,9,9,9,9,9,9,9
yY6E2RL0CFjItr4G,基本上是低张力活塞环不适应中国环境的原因吧，其实改用高张力活塞环也只增加0.3升左右的油耗，关键在于我国砖家叫兽制订的减排法规限制，其实带丅的排放一点都不少。    ,9,9,9,9,9,9,0,9,9,9
yY9sJcwW0HkMBazI,我只是卖车不卖牌啊。要上深圳牌需要符合要求才可以参加摇号或者竞价。    ,0,9,9,9,9,9,9,9,9,9
yYzCtAohi6UbVJce,换全合成机油机滤，440元。空调滤芯60-80元，空气滤芯40-60元。其他的无。,9,9,9,9,9,9,9,9,0,9
yZxStWC1RQATqv60,4s店给了个理由：新车发动机内有碎屑，长时间拉高速对发动机不好，建议提前保养    ,9,9,0,9,9,9,9,9,9,9
yaLh5ZplFRUqs7HX,白色车漆发黄，那是肯定的了，其实其它的车漆也有这种现像，只不过，它们没有白色的明显罢了。另外就是这车应该是金属漆，漆内如果添加的是金属粉的话，也会有氧化发黄的情况。,9,9,9,0,9,9,9,9,9,9
ybAaQXmpMsfTqCxB,我其实是先去了斯巴鲁四***店的，结果18款森林人一分钱优惠没有，落地29万。然后我果断奔向广丰四***店，中低配的汉兰达加价提车落地才不到31万    ,0,9,9,9,9,9,9,9,9,9
ybIlZ4Mw2kg1opCS,两家四s店一家进店15分钟没人过问，一家是电话里我问优惠多少？跟我说没优惠招呼没打就挂了！,0,9,9,9,9,9,9,9,9,9
ybNVjx0pg6QZLM9Y,听说有个2.4t发动机，不知真假,9,9,0,9,9,9,9,9,9,9
yc0F8XO3DSviHzsw,汽车30000公里保养项目如下：机油机滤保养空气滤芯保养空调滤芯保养清洗节气门（按需）更换燃油滤清器（按需）检查火花塞情况检查皮带有无开裂损坏检查底盘部件是否紧固检查轮胎胎压检查车内电子设备检查刹车片使用情况另外还有几点需要注意，一是刹车油的保养，一般刹车油的更换周期为2年。二是变速器油，具体更换周期安装保养手册为准！,9,9,0,9,9,9,9,9,9,9
ydK0Moe5iQZnVJTz,我一周跑几次神农架，3000米高。2.0自吸，动力很强劲，开得很舒服！,9,9,1,9,9,9,9,9,9,9
ydVutF0ZBHmklhD1,换完有50％机会加油1800一2000轻就有非常大的呜呜声。油耗也曾加了。动力也差了。    ,9,9,9,9,9,9,0,9,9,9
ydp0ta7sHnl1iELS,你的刹车片是用什么牌子的，多少钱。那里买。原厂比较贵要2500元，是真的吗？   ,0,9,9,9,9,9,9,9,9,9
yeIaFCXRQOPjscHl,路面左右都设置了2%的横坡，正常情况方向盘应该偏一点才走直线，但楼主这情况好像反了,9,9,9,9,9,1,9,9,9,9
yeKcsR7WLuT02abD,皮座椅侧面开裂和后配右侧塑料件断裂都可以索赔，我也都碰到了，也都索赔成功了。,9,0,9,9,9,9,9,9,9,9
yeaTR6Q1vWnIhMAg,咸鱼找下，一般改了导航的都会有,9,9,9,9,9,9,9,9,9,0
yecgKZmdVNCs520O,小森已经被老婆抢走，我准备弄台马三备用代步了。小巧漂亮还便宜。虽然很担心内饰污染和装配工艺以及国产钢材的强度，但是合资真的很实惠啊,1,-1,9,9,9,9,9,9,9,9
yelYs8dUXKSbxB1D,2.0的不烧，这车2.0比普通机器的2.0提速爆发力强的，这是水平对置发动机优势。如果你能买到二手稀有2.T就是很牛了。动力很强还不烧    ,9,9,0,9,9,9,9,9,9,9
yhUmC3exwH1rEcKM,单凭销量是无法看出一辆车的好坏的，本田丰田名气比较大，旗下的车种类也比较多 有品牌效应。森林人比较小众，知道的人不是很多，但是斯巴鲁在技术储备与核心技术上绝对不输本田与丰田。森林人在操控性上，四驱技术上，发动机上全都要优过crv与rav4，crv与rav4只不过是用了轿车的底盘升高了车身，而森林人是有他自己的底盘。科普了这么多你应该懂了吧。    ,9,9,1,9,9,1,9,9,9,9
yiAL6GScBVz35r7T,你说25万的1系2系，和25万的森林人包养价格差不多不是正常么？所以不要高估人群的能力。    ,0,9,9,9,9,9,9,9,9,9
yib7q0JWV9uKMOPD,这叫更加注重？？？明明很多人都反映2.5动力都还不够，2.0T的更好，这下竟然2.5的都不要，只有2.0的？非常同意17楼的怀疑！   ,9,9,0,9,9,9,9,9,9,9
ykF5oOsmMxdQwHfP,试驾了cx5 1.2.5四驱，操控没的说。加速线性   ,9,9,9,9,9,0,9,9,9,9
ykGVwj2WubtYJP8Q,新款出来了，加了自动头灯，转向、日行灯，大灯清洗，卤素换成led了，感应雨刷，18寸轮毂，改变是挺多的，挺吸引人，就是一分不优惠啊，赠机油活动也不参加。2016款的2.0，现金优惠15000，终身机油免费……纠结了，不知道该不该上新款，大家给点意见呗？如果新款解决异响了，那还是真的可以，对了新款的行车电脑显示屏功能增加了一些，就是和以前2.5的功能一样了，现在2.0的都标配了。,0,9,9,9,9,9,9,9,9,9
ykuMQ8bYIZLOXP40,1024x600 - 凯立德车载导航论坛-最新凯立德导航升级地图下载专区-GPS导航技术社区http://www.gpshk.cc/forum.php?mod=forumdisplay&fid=20&filter=author&orderby=dateline&typeid=264,9,9,9,9,9,9,9,9,9,0
ykx6m3fNa4oDlJ1p,本来蜡是均匀涂抹的，受热后可能会向发动机某一低矮的部位流动堆积，也属正常~    ,9,9,0,9,9,9,9,9,9,9
ylE96jkFer0VQxin,XTtouring基本上选配的都是小件了但是Premium啥都没有。你现在买不如等到秋天SGP的新一代出来了买新的啊光是那个带carplay的中控都比现在好多了,9,9,9,9,9,9,9,9,9,0
ym7jCdqaPhnHJI8W,可能是后轮轴承的响声，应该更换了，自己检查的方法： 把车顶起来，转动后轮，用手摸减震弹簧感觉一下，如果有抖动，还有点呼噜噜的声音，就说明是轴承坏了，应该两个后轮一起换。 我的xv，9万多公里，两个后轮都换过了。如果要便宜就上万能的tb，我的xv后轮轴承220一个，找一个技术还可以的修理店都可以换，很好换。,9,9,9,9,9,9,9,9,9,0
yn1MFXw8KOU3ZzB0,可以要求用原厂的机油吧，我双包卡用一年了，每次都要求加原厂机油。换过三次机油，其中第二次加完机油，明显发动机噪声大，后来第三次特地要求用原厂机油，噪声立刻小多了。谨慎怀疑第二次机油有猫腻。车友们多注意。不过第三次换所谓的原厂机油，我特地看着换，也是从管道里加的机油，到底是啥机油，不得而知。,9,9,-1,9,9,9,9,9,9,9
ynDhACBs7JxL5wFN,汽油滤芯在后座底下的油箱里，到修理厂安装吧！买一个差不多400元，七万公里没有换的话，滤芯应该好脏了，油路堵了也影响加速和油耗    ,9,9,9,9,9,9,0,9,9,9
ynMC8s5m792vYZlz,4000才亮灯修毛线啊！我不到2000就亮灯都没修！后备箱放瓶机油呗！,9,9,9,9,9,9,9,0,9,9
yo7s8SfkJDmnGQ6t,其实之后会不会烧机油我不在意。只是按目前来看还没烧。怕烧机油就不会粉宝马和保时捷     ,9,9,0,9,9,9,9,9,9,9
yo8heKw19np4HltF,等红灯把刹车踩死，发动机熄火，绝对不抖,9,9,0,9,9,9,9,9,9,9
yoSYgwsnhFAiUTeb,我用安索签名0W20，感觉油耗比之前在4S的德国全动力机油要高，这是怎么回事，下次想换新日石,9,9,0,9,9,9,-1,9,9,9
ypARCr2nHMvYWBGt,就马马虎虎的擦一下，不是很细致的。如果机舱很脏还是外面去洗，每个地区价格不一样的,0,9,9,9,9,9,9,9,9,9
ypT41hoemKD6cJFu,刹车多踩几脚试试，我的有时候也不亮，多踩踩就亮了,9,9,9,9,0,9,9,9,9,9
yqGVnob8mNelC0vh,最后上下自己的森林人，入手快1年了。已行驶了快17000公里，平均油耗在百公里10.4个左右。非常满意,9,9,9,9,9,9,1,9,9,9
yqghNS3KWxVJPBMm,高海拔地区动力性有一些下降，坡道或者弯道出湾提前切手动模式，保持发动机转速！这样动力相对足！本来山路多弯，弯道时常减速，等速度降下来转速也下降，这个时候出湾或者本来就在爬坡，转速低动力肯定不足！,9,9,0,9,9,9,9,9,9,9
yrEH39vkFB6WdxV2,汽门室盖渗油！我也渗 。不抬发动机应该也能换垫子吧！漏的不历害就别修了，放心机油就算滴排气上也不会烧起来的，只会冒烟！,9,9,-1,9,9,9,9,9,9,9
yrjSe9A6siJEg35D,耗油比较少，发动机也挺不错的，这款车性价比很好。,9,9,0,9,9,9,9,9,9,9
yrmxFnZpa2BYdgOA,看了半天没搞明白，你在轮胎上装检测发射模块了吗？   ,9,9,9,9,9,9,9,9,0,9
yrvYi2cFBMVsNmLS,全时四驱的当然需要4个都绑上了，两驱的话只帮两个就可以，当然最好都绑，记得关了ESp,9,9,9,9,9,0,9,9,9,9
ysDzufYq94TaxWM7,动力的话不踩油门哪里出得来,9,9,0,9,9,9,9,9,9,9
ysuTCKDM6FdZfAlo,森林人，操控性好点， 傲虎，舒适性、豪华感 看你中意哪样，选择 （我刚刚贴的 林拉公路的路况图片飞了？？？再贴一次） 下面是2018春节，拉萨到林芝 来回，过米拉山口的冰雪混合路况，此时，操控是王道，音响差、内饰不好等等都是浮云，，，,9,-1,9,9,9,1,9,9,0,9
yt3M5X7IpZahAHU6,完全赞同。进口的品质还是要好些，家里有孩子，我也喜欢内饰的味道尽量小。合资品牌20多万级别的车，味道也真不小，臭名昭著的长安福特就不提了，就连广本奥德赛的内饰味道也令我作呕    ,9,0,9,9,9,-1,9,9,9,9
ytAYfs2RQjLX7BV9,好车是越快越稳，方向盘也是越快越沉的    ,9,9,9,9,9,0,9,9,9,9
ytphMzXZP740UNvu,我2012款，2013年买的，刹车开关坏过一次，有段时间急加速排气筒砰砰响，加燃油宝解决，后备箱锁扣咯吱咯吱响，喷表板蜡解决，其他没啥毛病。,9,9,-1,9,-1,9,9,-1,9,9
yu0OgK4XpVE1Qq5r,4S换的机油肯定不如原车的机油，建议加钱用4S的模特机油或者别的全合成机油， 或者外面买机油，推荐新日石用着还不错。,9,9,0,9,9,9,9,9,9,9
yuEvpegDxiBPwzAQ,还试驾过雪佛兰探界者1.5T，斯柯达柯迪亚克2.0T，雷诺科雷傲2.5L，这些车和CX-5与斯巴鲁森林人都不是一个类型的，我个人偏向操控感，喜欢人车合一的感觉，所以才会纠结马自达和森林人哈~   ,9,9,9,9,9,0,9,9,9,9
yubx5FAIMVYBE4wK,启停那技术鸡肋，不省油还费油，还伤发动机。    ,9,9,-1,9,9,9,-1,9,9,9
yvGVrnN3bF9tji0K,要追求面子的话，狠狠心上Q5，毕竟国人对Q5的认知度更高一些，现在的老款Q5价格更加亲民了。如果追求家庭使用，特别的是由宝宝的家庭，CRV比较合适，空间逆天，尤其是后备箱，放置儿童小推车毫无压力。如果想偶尔远行一下，深林人是个不错的选择。以上三辆车价格crv便宜，森林人和Q5价格相差不多。,0,9,9,9,9,9,9,0,9,9
yvQDcUVJ06mlp3Lj,森性能肯定比rav好，毋容置疑。,9,9,1,9,9,1,9,9,9,9
yvanXxY56b8ftAlo,森林人的价格老鬼了，而且维修保养的件难找,-1,9,9,9,9,9,9,9,9,9
yvmKlapLNGCrTeUA,我都是晚上环线上直接地板油加速。    ,9,9,0,9,9,9,9,9,9,9
yw8ZrDR5lJNdTao9,现在，优惠多少1.6万元   ,0,9,9,9,9,9,9,9,9,9
ywGeHnL2sFCWqU1Y,咯咯响是因为检测系统在起作用，平衡各个轮子的动力，冰雪路面下坡尤其有用。,9,9,0,9,9,9,9,9,9,9
yx2gmALotuMD5k64,我在人人车上看 08款 09年1月上牌 2.0XS豪华导航版 14.7万公里 卖8万 能不能入手 个人一手车。    ,9,9,9,9,9,9,9,9,9,0
yxfASz3YLW9Ukug7,SUV和两厢车的屁股在雨天都比三箱车更容易脏，所以才会配后雨刷,9,9,9,9,9,9,9,9,9,0
yzDlBcQMbJ14New2,森林人从12款开始才是正时链条的。之前的是皮带，保养贵，我这车保养价格和2.0t的途观差不多。外面自己保，也没那么贵。但是12款开始也有烧机油的问题。我的是12款，开到现在一直4s保养，除了右侧发动机缸盖渗油别的没什么变化，暂时也不烧机油。看论坛这么久了。感觉老森比新森皮实一些。老森底盘比新森强一些。就是变速箱落后是真的。,9,9,-1,9,9,1,9,9,9,9
yzKZHu7rQekY9sR0,是啊 钱包太憋 只能买个低配啦 不过看中森林人也因为确实配置挺厚道，被动安全和大多基础配置都是全系标配的。现在又有优惠就出手啦    ,0,9,9,9,9,9,9,9,9,9
z0iOaT6qS7v2RA1E,市区开等红绿灯，左侧是公交车，刚起步正要加速，左侧公交急停，我反应稍微慢了一点，结果车头闪过一个外卖电车，就差10公分就撞飞他……,9,9,0,9,9,9,9,9,9,9
